LineOfBusiness,BudgetGroup,BudgetLine,D1,D2,D3,D4,D5,D6,D7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Laser Cartridge               ,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-19 00:00:00.000,384108,210402,1,2,,11884,11884,LTS MANUFACTURING CONSULTING,(PTY) LTD,LTS MANUFACTURING CONSULTING,P O BOX 6674,,WELGEMOED,7538,Incl Cons Sale,125514,Truck,2019-06-19 00:00:00.000,11884,LTS CONSULTING,(PTY) LTD,THE VINEYARDS OFFICE,99,JIP DE JAGER DR,BELLVILLE,Michke-Leigh Heugh,JUANITAMO,,,M/R BLK 7533 COL 83000,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,DAWOOD,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Toner,ZTHL,CONSUMABLES HP LASER PRINTERS,CE403A,"TCM-CNDXH1W117,Yld6000",Non,None,,TCM,,Y,Sold,Blank,,0.0,CONHPCT,Cons.HP Colour Toner,Incl Cons Sale,1,1,1,0,0.0,3026.4,1.0,0,0,0.0,15,3026.4,0.0,-3026.4,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Laser Cartridge               ,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-20 00:00:00.000,384239,212247,1,1,,10447,10447,NGK CERAMICS SOUTH AFRICA,(PTY) LTD,NGK CERAMICS SOUTH AFRICA,P O BOX 26,,CTN INTERNATIONAL AIRPORT,7525,Incl Cons Sale,125588,Truck,2019-06-20 00:00:00.000,10447,NGK CERAMICS SOUTH AFRICA,(PTY) LTD,L S H,,MUNICH/MOBILE RDS,AIRPORT INDUSTRIA,NANDI,JUANITAMO,,,M/R BLK 35027,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JILLIAN,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Toner,ZTHL,CONSUMABLES HP LASER PRINTERS,CF280XC,"TON-PHKGG21083,Yld6900",Non,None,,TON,,Y,Sold,Blank,,0.0,CONS,Consumables,Incl Cons Sale,2,2,2,0,0.0,1436.45,2.0,0,0,0.0,15,2872.9,0.0,-2872.9,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Ink Cartridge                 ,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-03 00:00:00.000,383163,210791,1,2,,500065,500065,TYG - CASH SALES - STAFF,,TYG - CASH SALES - STAFF,P O BOX 6238,,TYGERVALLEY,7536,Cash,124962,Not Applicable,2019-06-03 00:00:00.000,500065,MONICA SNYDERS,MONICA 021-937 8100,,2020-06-08 00:00:00,HIGH STR ROSENPARK,TYGERVALLEY,MONICA,MONICA,,,,999,Unknown,CSH,CASH SALE,0,Business Accounts,0,Y,5,CONSUMABLES,005_CONSUMABLES,400,ADMINISTRATION,400,ADMIN,VALB,0,0,0,,BUS,VAL BLACKMAN,1,EA,,N,,,0,,Consumables,Toner,ZTHI,CONSUMABLES HP INKJET PRINTER,F6V25AE,HP #652 BLK INK CARTRIDGE,Non,None,,INK,,Y,Sold,Blank,,0.0,CONHPBT,Cons.HP Black Toner,Ship & Invoice,1,1,1,0,165.8,168.0,1.0,0,0,0.0,15,168.0,165.8,-2.2,24.87,190.67,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Part                          ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-18 00:00:00.000,384081,212073,1,1,,7735,900075,TYG - SPARES ACC TYG,,TYG - SPARES ACC TYG,P O BOX 6238,,TYGERVALLEY,7536,Service Desk,125448,Not Applicable,2019-06-18 00:00:00.000,7735,TYG - SPARES ROMARQUE JAMES,TYG 15,TYG 15,55,LONDON CIRCLE UNIT 2,BRACKENGATE BRACKENFELL,E336M320397,GLENDAJA,SHERIFFS HIGH COURT,INC0752637 / TASK0621793,,999,Unknown,INH,INHOUSE ACCOUNTS,6,Nashua In-House,0,Y,2,SPARES,002_SPARES,200,SERVICE,200,SERVICE,CHESLINM,0,0,0,,INH,INHOUSE ACCOUNTS,1,EA,,N,,TYG,15,ROMARQUE JAMES,Parts,Copiers,SCD,NASHUA SPARES - DRUMS,B0399510F,OPC DRUM AF1015/18 (F),Non,None,AA,OPC,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,0.0,540.34,1.0,0,0,0.0,15,540.34,0.0,-540.34,0.0,0.0,2019-07-09 05:56:07.560
,,,Business Infrastructure       ,Annuity                       ,Copy Charges                  ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,387048,212829,1,1,,11429,11429,FEEDEM GROUP (PTY) LTD,,FEEDEM GROUP (PTY) LTD,P O BOX 13345,,N1 CITY,7463,Cash,0,,1900-01-01 00:00:00.000,11429,FEEDEM GROUP (PTY) LTD,,,19,BLYTHWOOD DR/LE SUEUR AVE,PLATTEKLOOF,FEEDEM REGIONAL,MTRBILL,FOR GROUP: FE1,FEEDEM REGIONAL OFF,AUTO BILLING,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,999,None,999,None,MTRBILL,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Non-Stock Charges,MTRCC,*,CHARGES - INVOICE ONLY,MTRCC,Copy Charges,Non,None,,,,Y,Blank,Blank,,0.0,CHRG,Chargables,Meter Invoice,0,1,1,0,15626.08,0.0,,0,0,0.0,15,0.0,15626.08,15626.08,2343.92,17970.0,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,FCZ1538CORK,2019-06-13 00:00:00.000,383736,211759,1,1,,501434,501434,IN-LINE FREIGHT SOLUTIONS CC,,IN-LINE FREIGHT SOLUTIONS CC,8 FALCON CRESCENT,AIRPORT CITY,AIRPORT INDUSTRIA,7525,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,501434,IN-LINE FREIGHT SOLUTIONS CC,,,8,FALCON CRESC AIRPORT CITY,AIRPORT INDUSTRIA,VOICE CONTRACT,TYGPROCESS,Contract# CBC0003768,Contract Type VOIP,CAPE TOWN,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-9378125,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,850.0,0.0,,0,0,0.0,15,0.0,850.0,850.0,127.5,977.5,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,FHK11261BEFS,2019-06-13 00:00:00.000,383823,211846,1,1,,501656,501656,EPIC HYDRAULICS CC,,EPIC HYDRAULICS CC,P O BOX 668,,SANLAMHOF,7532,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,501656,EPIC HYDRAULICS CC,,3 @ THE BRIDGE,,WINELANDS CL,STIKLAND,VOICE CONTRACT,TYGPROCESS,Contract# CBC0005386,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-9378125,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,650.0,0.0,,0,0,0.0,15,0.0,650.0,650.0,97.5,747.5,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,FHK123321FPS,2019-06-13 00:00:00.000,383817,211840,1,1,,501664,501664,CAMARENA PORTER OPTOMETRIST,T/A SPECTACLE WORLD,CAMARENA PORTER OPTOMETRIST,P O BOX 12697,,N1 CITY,7463,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,501664,CAMARENA PORTER OPTOMETRIST,T/A SPECTACLE WORLD,SHOP 47 N1 VALUE CENTRE,,SALLYSMIEDT STR,GOODWOOD,VOICE CONTRACT,TYGPROCESS,Contract# CBC0005380,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-9378125,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,430.0,0.0,,0,0,0.0,15,0.0,430.0,430.0,64.5,494.5,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,FCZ140520ZE,2019-06-13 00:00:00.000,383738,211761,1,1,,501436,501436,ERARITE (PTY) LTD,T/A VANGATE SUPERSPAR,ERARITE (PTY) LTD,P O BOX 4,MAKHAYA POST OFFICE,KHAYELITSHA,7783,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,501436,VANGATE SUPERSPAR,T/A VANGATE SUPERSPAR,SHOP 10 VANGATE MALL,,JAKES GERWEL DR,ATHLONE - CTN,VOICE CONTRACT,TYGPROCESS,Contract# CBC0003782,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-9378125,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,450.0,0.0,,0,0,0.0,15,0.0,450.0,450.0,67.5,517.5,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Part                          ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,384617,212700,1,1,,500025,500025,MAIN STREET 1052 (PTY) LTD T/A,NASHUA CENTRAL,MAIN STREET 1052 (PTY) LTD T/A,ATTENTION: NATASHA ROBERTS,P O BOX 1755,PINEGOWRIE,2123,Cash,0,Not Applicable,2019-06-28 00:00:00.000,500025,EDGARS ACTIVE,EDGARS ACTIVE - 2761,SHOP 37 KHAYELITSHA,,JULIUS TSOLO/WALTER SISULU,KHAYELITSHA,18350,GLENDAJA,REPLACED RIGHT DOOR AS QUOTED,TASK0619054 DD:2019-06-17,W3029204161 MP201SPF,CEN,NASHUA CENTRAL,FRA,FRANCHISE,0,Business Accounts,0,N,999,None,999_None,200,SERVICE,200,SERVICE,VALB,0,0,0,,FRA,VAL BLACKMAN  021-9378125,1,EA,,N,0.0,,0,,Parts,Copiers,SC,NASHUA SPARES - COPIERS,B0444655,RIGHT DOOR(B0444615)TRAN.1013,Non,None,BZ,PRT,,Y,Sold,Blank,,0.0,PART,Parts,Invoice Only,0,1,1,0,1954.46,0.0,0.0,0,0,0.0,15,0.0,1954.46,1954.46,293.17,2247.63,2019-07-09 05:56:07.560
Connectivity Infrastructure,PBX,PBX,Connectivity Infrastructure   ,Hardware                      ,PBX                           ,Accessory                     ,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-26 00:00:00.000,384522,206801,2,4,FCZ10491075S,501560,500115,QUINCE CAPITAL (PTY) LTD,T/A NASHUA FINANCE,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Rental,124607,,2019-05-23 00:00:00.000,501560,LOUBLA CC,,2 HILLRISE PLACE,,SENTINEL/ DURBAN RD,BELLVILLE,LOUBLA CC,MARGAUX,,,,999,Unknown,BNK,DISCOUNT BANKS,N,Quince Capital,0,Y,7,PABX TRADE IN,007_PABX TRADE IN,229,RUBENE BARNARD,106,COMMUNICATIONS 2 (COMM02),MARGAUX,0,0,0,,FIN,VAL BLACKMAN,1,EA,,N,,,0,,PABX,Accessory,TAP,PABX ACCESSORIES PANASONIC,KX-A424,AC ADAPTOR FOR HDV 230/33,Non,None,,,,N,Sold,Must Have One Of,,0.0,,Blank,Dem Sale,1,1,1,0,0.0,180.0,1.0,500115,0,0.0,15,180.0,0.0,-180.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-26 00:00:00.000,384495,212572,1,1,,2779,2779,LA PROVENCE H E V,,LA PROVENCE H E V,GRANIET STR,,WELGELEGEN - PAROW,7500,Incl Cons Sale,125732,Truck,2019-06-26 00:00:00.000,2779,LA PROVENCE H E V,,,1,GRANIET RD,WELGELEGEN - PAROW,MR COETZE 0828205836,JUANITAMO,IF WE DELIVER TODAY (WED),PLS DEL TO HAIRDRESSER NEXT DR,M/R BLK 98291,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JUANITAMO,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T1270D,"TON-W3059402889,Yld7000",Non,None,A,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,360.0,1.0,0,0,0.0,15,360.0,0.0,-360.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-06 00:00:00.000,383367,211322,1,1,,501561,501561,GPS FOOD GROUP RSA (PTY) LTD,,GPS FOOD GROUP RSA (PTY) LTD,19 MICRO STR,TRIANGLE FARM,STIKLAND,7530,Incl Cons Sale,125132,Truck,2019-06-06 00:00:00.000,501561,GPS FOOD GROUP RSA (PTY) LTD,,,,MICRO STR,STIKLAND,GERSHWIN GOLIATH,JUANITAMO,,,M/R BLK 45122,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JILLIAN,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T1270D,"TON-W3078900189,Yld7000",Non,None,A,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,2,2,2,0,0.0,360.0,2.0,0,0,0.0,15,720.0,0.0,-720.0,0.0,0.0,2019-07-09 05:56:07.560
Connectivity Infrastructure,PBX,PBX,Connectivity Infrastructure   ,Hardware                      ,PBX                           ,Accessory                     ,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,DUX1010G19020153,2019-06-27 00:00:00.000,384574,212719,1,1,,500115,500115,QUINCE CAPITAL (PTY) LTD,T/A NASHUA FINANCE,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Rental,0,Not Applicable,1900-01-01 00:00:00.000,500115,ABSO STEEL (PTY) LTD,,,3,PALMIET STR,STIKLAND,ABSO STEEL (PTY) LTD,MARGAUX,DEM SALE ERROR CORRECTION,#384571,,999,Unknown,BNK,DISCOUNT BANKS,N,Quince Capital,0,N,999,None,999_None,135,DERICK JANSE VAN RENSBURG,104,COMMUNICATIONS 1 (COMM01),MARGAUX,0,0,0,,FIN,VAL BLACKMAN,1,EA,,Y,0.0,,0,,PC,Machine,PMOX,PC MACHINE NON-NASHUA ALL,DUX1010G,8PORT GIGABIT POE+ 2GB UPLINK,Non,None,None,,,N,Sold,Blank,,80159.81,,,Invoice Only,0,1,1,0,148670.96,0.0,0.0,500115,0,0.0,15,0.0,148670.96,148670.96,22300.64,170971.6,2019-07-09 05:56:07.560
Connectivity Infrastructure,PBX,PBX,Connectivity Infrastructure   ,Hardware                      ,PBX                           ,Accessory                     ,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,DUX1010G19020153,2019-06-27 00:00:00.000,384571,212596,1,1,,502062,502062,ABSO STEEL (PTY) LTD,,ABSO STEEL (PTY) LTD,3 PALMIET STR,,STIKLAND,7530,Select A Serial #,125772,,2019-06-27 00:00:00.000,502062,ABSO STEEL (PTY) LTD,,,3,PALMIE STR,STIKLAND,ABSO STEEL (PTY) LTD,MARGAUX,,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN W/H,001_MAIN W/H,111,DERICK JANSE VAN RENSBURG,100,OA SALES (OA01),MARGAUX,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,Y,,,0,,PC,Machine,PMOX,PC MACHINE NON-NASHUA ALL,DUX1010G,8PORT GIGABIT POE+ 2GB UPLINK,Non,None,None,,,N,Sold,Blank,,80159.81,,,Dem Sale,1,1,1,0,148670.96,999.0,1.0,0,0,0.0,15,999.0,148670.96,147671.96,22300.64,170971.6,2019-07-09 05:56:07.560
Business Infrastructure,Accessories,Accessories,Business Infrastructure       ,Hardware                      ,MFP                           ,Accessory                     ,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,M7309200435,2019-06-26 00:00:00.000,384488,212578,1,2,V7903300837,500056,500056,TYG - WRITE OFF ACCOUNT,,TYG - WRITE OFF ACCOUNT,P O BOX 6238,,TYGERVALLEY,7536,Select A Serial #,0,Not Applicable,1900-01-01 00:00:00.000,500056,TYG - WRITE OFF ACCOUNT,,NASHUA HOUSE,2020-06-08 00:00:00,HIGH STR ROSENPARK,TYGERVALLEY,SCRAPPED,HEATHER,,MACHINE SCRAPPED,,999,Unknown,W/O,WRITE OFFS,6,Nashua In-House,0,Y,4,WORKSHOP,004_WORKSHOP,901,WRITE-OFFS,900,WAREHOUSE,HEATHER,0,0,0,,INH,INHOUSE ACCOUNTS,1,EA,,Y,0.0,,0,,MFP,Accessory,CANO,MFP ACCESSORY NASHUA OTHER,BN3040,1 BIN TRAY,Non,None,A,,,Y,Sold,Blank,,0.0,KCPM3,BW Segment 3(40-59),Manual Invoice,1,1,1,0,0.0,0.0,1.0,0,0,0.0,15,0.0,0.0,0.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-03 00:00:00.000,383147,211070,1,1,,501079,501079,AURORA INTERNET CAFE (PTY) LTD,,AURORA INTERNET CAFE (PTY) LTD,6 ALBIA COURT,WELLINGTON RD,DURBANVILLE,7551,Incl Cons Sale,124953,Truck,2019-06-03 00:00:00.000,501079,AURORA INTERNET CAFE (PTY) LTD,,6 ALBIA COURT,,WELLINGTON RD,DURBANVILLE,PEDRO 021-9766547,MAIKE,,,M/R BLK 323025 COL 26776,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,MAIKE,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503B,"TON-G474MB31224,Yld15000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,777.0,1.0,0,0,0.0,15,777.0,0.0,-777.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-14 00:00:00.000,384007,212040,1,1,,10128,10128,BELLMO TRANS CC T/A PROTEA,TOYOTA,BELLMO TRANS CC T/A PROTEA,P O BOX 211,,SANLAMHOF,7532,Incl Cons Sale,125431,Truck,2019-06-14 00:00:00.000,10128,PROTEA TOYOTA,TOYOTA,,189,VOORTREKKER RD,BELLVILLE,MAKAYLA 021 946 3324,JUANITAMO,,,M/R BLK 31961 COL 3038,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JILLIAN,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503B,"TON-C768RA20303,Yld15000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,777.0,1.0,0,0,0.0,15,777.0,0.0,-777.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-19 00:00:00.000,384100,212041,1,1,,1544,1544,ASTRA SCHOOL FOR THE,PHYSICALLY DISABLED,ASTRA SCHOOL FOR THE,P O BOX 21106,,DURRHEIM,7491,Incl Cons Sale,125506,Truck,2019-06-19 00:00:00.000,1544,ASTRA SCHOOL FOR THE,PHYSICALLY DISABLED,,,PALLOTTI RD,MONTANA - CAPE,219340155,JUANITAMO,,,M/R BLK 122313 COL 25529,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JUANITAMO,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503B,"TON-G474MB31226,Yld15000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,777.0,1.0,0,0,0.0,15,777.0,0.0,-777.0,0.0,0.0,2019-07-09 05:56:07.560
